Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Eccentricity,A3,D1,D2,D3,D4
123,animal,474,890,2670,triangles,"[[0.025, 0.025, 0.025], [0.273174, 0.975, 0.285059]]","[0.15006827085195462, 0.5341735632690877, 0.11999590584643499]",1.0157366872162292,0.4588148327221537,0.04738922906426428,0.022592592804538392,1.6731228294335296,41.83060659962229,"[0.7231622846167042, 0.4655976353011657, 0.26004123248203403, 0.24270515031656512, 0.19317348698665385, 0.18079057115417604, 0.1708842384881938, 0.17336082165468936, 0.06686774549538019]","[0.7855084007907673, 0.43842329346461434, 0.43676259917118776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5582786486470102, 0.6714959969740263, 0.44506130031999414, 0.16006590625543649, 0.11712139482105109, 0.0, 0.0, 0.0, 0.0]","[0.450037985554521, 0.8446135433118299, 0.289989265339709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8748615116060591, 0.48437122571035307, 0.0013605933306470592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
124,animal,473,862,2586,triangles,"[[0.025, 0.025, 0.025], [0.299149, 0.975, 0.234196]]","[0.16255762653228867, 0.5317597337006361, 0.08760154827092435]",1.010653571020753,0.5497545501048275,0.0471130646467145,0.023123492721973782,2.7475604574541017,38.48348389914246,"[0.7036336387589118, 0.48406002099017337, 0.274467022210923, 0.23953485574771466, 0.2095929987792503, 0.19711722504239018, 0.12974804686334543, 0.17965114181078598, 0.07734979716853285]","[0.7585120348535102, 0.5090235289083159, 0.40688393922605515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4946769855880665, 0.6763161912336847, 0.5178649692875071, 0.1275339103469234, 0.11593991849720309, 0.0, 0.0, 0.0, 0.0]","[0.473488534319728, 0.8321919694104309, 0.28855698556185444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8348125575332569, 0.5505325337885432, 0.001386731823144945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
125,animal,1250,2500,7500,triangles,"[[0.025, 0.025, 0.025], [0.353075, 0.291865, 0.975]]","[0.16847121090856487, 0.1206413583405555, 0.4854422287090176]",1.0398798651046186,0.5019441855520669,0.06704996860520752,0.03379345367528809,0.9791489272584208,28.58173835023664,"[0.6649377156634628, 0.4987032867475972, 0.3120092358113172, 0.1815791454311764, 0.2455154642449709, 0.20203876745159063, 0.19180895644138352, 0.18925150368883173, 0.07160867707144984]","[0.7191391220709258, 0.6234738260156192, 0.30678870803943165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5380809659044615, 0.6834021026815789, 0.43007201289444186, 0.22583690174822288, 0.08640716240801571, 0.0, 0.0, 0.0, 0.0]","[0.39852881755990277, 0.8906515240922069, 0.21888893388706782, 0.001509578854393571, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7994956573830163, 0.6006718686818109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
126,animal,577,1018,3054,triangles,"[[0.025, 0.025, 0.025], [0.258991, 0.975, 0.174844]]","[0.14262302805309984, 0.5529835442866456, 0.09209425120314574]",0.9898004912188112,0.4812265644344571,0.03133297190986824,0.016178248879385133,3.7647260696348908,78.23589373073843,"[0.8047405623596802, 0.3930128327803089, 0.19416705429027167, 0.1590766227920298, 0.1871489679906233, 0.14737981229261585, 0.15205853649238144, 0.21990003738898237, 0.0818776734958977]","[0.4913489404427174, 0.8346632642135905, 0.24882414291650432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7440261093854112, 0.4992806786665259, 0.3720130546927056, 0.166426892888842, 0.1762167101175974, 0.0, 0.0, 0.0, 0.0]","[0.6439334027458211, 0.7592424074235612, 0.09434373109996913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9767443431718837, 0.21440729484260862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
127,animal,756,1796,5388,triangles,"[[0.025, 0.025, 0.025], [0.305485, 0.975, 0.180612]]","[0.16935969727450376, 0.5211620010311117, 0.09396052203416623]",1.0026898472453982,0.785135668002085,0.04115276013074327,0.02270296175784996,8.30264967593944,85.55382490437573,"[0.7628529209576781, 0.41833869858969447, 0.2165517969170183, 0.17471792705804887, 0.1697962953099348, 0.1673354794358778, 0.2140909810429613, 0.2239342445391894, 0.11319753020662321]","[0.6051850078933313, 0.594810407758017, 0.5291046069010268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5097747678230533, 0.6527603734319586, 0.4538238786717426, 0.2735376802952969, 0.18235845353019794, 0.0, 0.0, 0.0, 0.0]","[0.4113222904274508, 0.8648715840546778, 0.2877692069910682, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8847716713937369, 0.46602477348219734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
128,animal,458,853,2559,triangles,"[[0.025, 0.025, 0.025], [0.284853, 0.975, 0.242942]]","[0.15509637050715316, 0.5455031285216337, 0.12467280240433697]",1.0087231022302403,0.4900254045039476,0.04085826044645222,0.02186040265081087,2.1771437244374914,49.07227111971876,"[0.7139176448391088, 0.47182792444384003, 0.26926305635800296, 0.20750547462451605, 0.17539153212310285, 0.17539153212310285, 0.17786183539244232, 0.23961941712592924, 0.039524852309431625]","[0.7486296635971668, 0.5714098096040321, 0.3362208444916479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5169199317593716, 0.6261558418670123, 0.5559327567978147, 0.12484104012301804, 0.12679168137494018, 0.0, 0.0, 0.0, 0.0]","[0.46318692162315556, 0.8496976298695049, 0.2519361296666488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8541977475189431, 0.5199464550115306, 0.0013755197222527263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
129,animal,1835,8364,25092,triangles,"[[0.025, 0.0296203, 0.025], [0.272453, 0.975, 0.205935]]","[0.14885023118423624, 0.5496917072451029, 0.09117544667764785]",0.993837631912824,2.2218051270310832,0.03726680534689797,0.021560136884135384,208.62314720115353,70.48978279542092,"[0.7374515462982367, 0.43161879800064024, 0.19977784364601062, 0.2984335689032998, 0.23677374061749407, 0.15784916041166272, 0.13811801536020488, 0.18497948485741725, 0.08139097333726358]","[0.8466144600010655, 0.5278720483141227, 0.06778684773432722, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6041020719704241, 0.5242807771755332, 0.5968455906254341, 0.04716712874243552, 0.041724767733692956, 0.0, 0.0, 0.0, 0.0]","[0.7359626133628367, 0.6602017561048976, 0.14997557457183858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.979940565745842, 0.19928995861738544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
130,animal,1025,1865,5595,triangles,"[[0.025, 0.025, 0.025], [0.292015, 0.975, 0.178544]]","[0.15838696574377803, 0.5266394486104915, 0.09739707771768744]",0.9986855211531807,0.6279949362868713,0.03894194182200752,0.023763822862825246,3.877782437047932,60.36102916081121,"[0.6588790644887889, 0.32559393459173613, 0.28201049452827537, 0.3871234970342689, 0.39481469233958555, 0.1794612237907207, 0.1486964425694543, 0.1307503201903822, 0.056402098905655076]","[0.9557832785330642, 0.2166624935555583, 0.1988358326933921, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5245137995702297, 0.6498242636313767, 0.5477857428958712, 0.02327194332564159, 0.04475373716469536, 0.0, 0.0, 0.0, 0.0]","[0.7991771298154356, 0.5317105904013988, 0.2803564931207375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9640795283976263, 0.2656137476197542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
131,animal,2012,3012,9036,triangles,"[[0.025, 0.025, 0.025], [0.322927, 0.197527, 0.975]]","[0.17206644344995384, 0.13646524075690653, 0.52608456838201]",1.0104583430592278,0.562762203629956,0.04280292838601998,0.021936755425364333,3.2747458814546917,57.97357357523103,"[0.6933318139227186, 0.4588225239194461, 0.2803915423952171, 0.2701954863081183, 0.21666619185084957, 0.18352900956777846, 0.19117605163310256, 0.18862703761132785, 0.06627436456614222]","[0.8821056659717181, 0.3481996049888361, 0.31724852898982847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5028995043509827, 0.7122851715900537, 0.4711177512879095, 0.1140404080498511, 0.06917205078433591, 0.0, 0.0, 0.0, 0.0]","[0.5293364899218269, 0.8130228123649617, 0.24248048789832188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9390420594774158, 0.34380228407096647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
132,animal,2537,4049,12147,triangles,"[[0.025, 0.025, 0.025], [0.196376, 0.303506, 0.975]]","[0.11583170865146636, 0.16521123289666326, 0.5199258236377465]",1.004706586726692,0.6104170997713797,0.04470885268410759,0.025249536734882415,3.1544298317812736,38.96830524796817,"[0.624226728919432, 0.5218944782769022, 0.30699675192758946, 0.28908860806514675, 0.28908860806514675, 0.1509400696977315, 0.16117329476198447, 0.156056682229858, 0.05884104411945465]","[0.8912938462302559, 0.38501468867769556, 0.2394973260278579, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5574389002629073, 0.729376223395947, 0.38188184401127745, 0.0977327942019383, 0.04343679742308369, 0.0, 0.0, 0.0, 0.0]","[0.5729119436756488, 0.7799305451718916, 0.2519528715884506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9143005353349247, 0.4050364564903635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
133,animal,2344,4253,12759,triangles,"[[0.025, 0.025, 0.025], [0.334878, 0.975, 0.215259]]","[0.17976753768745043, 0.5019052621900643, 0.11647512021158993]",1.0172132824363826,1.3941397742618755,0.05395630204885824,0.028259801454684957,30.000491291275278,42.67935681421384,"[0.6658509927283568, 0.4643098876496588, 0.36736606495357615, 0.2423595567402065, 0.2168480244517637, 0.1428645808152796, 0.19388764539216521, 0.1964387986210095, 0.0612276774922627]","[0.668144864156302, 0.7172265958834237, 0.19791020857710367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5864609278066722, 0.7402281222925681, 0.3021704170711208, 0.12515934434898493, 0.033971822037581624, 0.0, 0.0, 0.0, 0.0]","[0.4917579335870826, 0.8667053316300195, 0.08364211187111668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9396061491919449, 0.34225762869611087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
134,animal,1962,3615,10845,triangles,"[[0.025, 0.025, 0.025], [0.237936, 0.975, 0.184611]]","[0.12674004787616788, 0.575379562384966, 0.11183425261081982]",0.986568503154748,0.5919703521085714,0.026693444807298693,0.014744444183327482,8.437051188621417,64.22419360843986,"[0.7276997757203387, 0.39417071184851676, 0.28299435722457617, 0.2703606805627647, 0.22235270924788125, 0.18950514992717152, 0.1768714732653601, 0.20466556192134525, 0.0581149126443326]","[0.17436778778443163, 0.9836748303976901, 0.044493849296717035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.937547063056963, 0.27655359072344776, 0.19601875386442177, 0.04710528193641143, 0.06230053417396351, 0.0, 0.0, 0.0, 0.0]","[0.9565544155199912, 0.291015232234918, 0.017713970657777616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9994182105985684, 0.03410630915176086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
135,animal,497,919,2757,triangles,"[[0.025, 0.025, 0.025], [0.296721, 0.975, 0.268929]]","[0.16175775393524824, 0.5199229739201883, 0.08850447854722379]",1.0177591359855238,0.517125266734655,0.05885721010838402,0.029596990649024924,1.3958533388182812,28.97834949645763,"[0.666247798076465, 0.5140338816619917, 0.3293809338804995, 0.22457790946397693, 0.22457790946397693, 0.17966232757118156, 0.17966232757118156, 0.12227019515260967, 0.05489682231341659]","[0.671344604260328, 0.6238757938580827, 0.40009425910463997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5030928626404815, 0.7266896904806954, 0.4259905082128215, 0.15034959113393698, 0.12143620822356449, 0.0, 0.0, 0.0, 0.0]","[0.4316401097451243, 0.8522125243685787, 0.2956655696788947, 0.0015810993030956934, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8427453480850637, 0.5383053208622164, 0.002767636611116794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
136,animal,469,869,2607,triangles,"[[0.025, 0.025, 0.025], [0.290972, 0.975, 0.205733]]","[0.15852191137035973, 0.49352499669955713, 0.08896646933556966]",1.0029484144625784,0.5345584637437151,0.04087871107723508,0.02350314423615885,2.4450138607925815,51.90110867521195,"[0.7531123820315042, 0.46050183869442296, 0.2350478135002784, 0.2086648956584104, 0.18228197781654243, 0.17268818951040862, 0.16549284828080826, 0.17028974243387515, 0.05036738860720251]","[0.6843659123519572, 0.5282824586576511, 0.5025544168399084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5360670190501539, 0.6671491003507389, 0.4793299987857215, 0.1252127343766783, 0.14869012207230545, 0.0, 0.0, 0.0, 0.0]","[0.4656903154237997, 0.8537655782769661, 0.23284515771189984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8889745564266027, 0.4579565896743105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
137,animal,1636,3254,9762,triangles,"[[0.025, 0.025, 0.025], [0.410334, 0.975, 0.232007]]","[0.21732104948083136, 0.5286746894413019, 0.1163093920055006]",1.0458652827228754,0.5528110811867966,0.07441669357695718,0.034200317493161915,1.2770784334547953,45.88393313206792,"[0.6316441547142022, 0.5042755803068116, 0.34051598464016664, 0.28073073542853433, 0.20015061692589947, 0.20015061692589947, 0.18715382361902289, 0.1741570303121463, 0.08058011850263486]","[0.5225593799921621, 0.8078832132394161, 0.2725002901799618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5029639351366337, 0.7053057481226359, 0.46249557253943335, 0.1657275801599636, 0.0905720496223057, 0.0, 0.0, 0.0, 0.0]","[0.43286536002121206, 0.8529993859241531, 0.2912292679554478, 0.01432275088305481, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8496839650965448, 0.5272468903937843, 0.006919250530102156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
138,animal,7401,14776,44328,triangles,"[[0.025, 0.025, 0.025], [0.380387, 0.254112, 0.975]]","[0.20038808066490735, 0.10454556198339725, 0.4666291606463941]",1.0398520223151946,0.534866849671402,0.06515459121280315,0.03637286782178564,1.0226560288404023,37.70926913964317,"[0.7181758731136926, 0.49738531752806414, 0.3008574603584388, 0.18924904764482442, 0.1674126190704216, 0.17711769843682285, 0.16013380954562065, 0.14072365081281815, 0.0752143650896097]","[0.5363313321089906, 0.7972492774593104, 0.27702399135959876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.48453716493316634, 0.7147924292609107, 0.4264727939287786, 0.21623972649909903, 0.1601775751845178, 0.0, 0.0, 0.0, 0.0]","[0.4223555326970035, 0.8382381836668499, 0.3446809519711178, 0.012945763454314283, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8211131469470128, 0.5707225961744143, 0.006994149462921744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
139,animal,12180,24200,72600,triangles,"[[0.025, 0.025, 0.025], [0.523247, 0.975, 0.246838]]","[0.27848548438768755, 0.5644543712370843, 0.13123019335683636]",1.0954278484925422,1.7066802304088582,0.10401790011436239,0.04743721966971101,19.532851412286362,17.860741857947733,"[0.4921765087887199, 0.5411364756315769, 0.4174481383443593, 0.3530271293406001, 0.29633664141729205, 0.22418511133308183, 0.13399569872781902, 0.0979199336857139, 0.020614722881202925]","[0.3749502736320529, 0.9235907475495421, 0.07995263187742305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4103167747823312, 0.8206335495646624, 0.38445647385067167, 0.10171718366452748, 0.0068960802484425415, 0.0, 0.0, 0.0, 0.0]","[0.39275282455100824, 0.8666003618635607, 0.30688783456819674, 0.023851386106336536, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7564578431399802, 0.653887288137949, 0.01424591041694878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
140,animal,9060,18110,54330,triangles,"[[0.025, 0.025, 0.025], [0.39729, 0.221536, 0.975]]","[0.2166813237214705, 0.11725356100811066, 0.4657905336274143]",1.039098764986274,0.5914330918491927,0.06165095081954504,0.03286367169936527,1.6936837517813037,42.53104363903759,"[0.6210843389772807, 0.5447215104145002, 0.3283601628199558, 0.2647244723509721, 0.21890677521330384, 0.19345249902571038, 0.16036193998183887, 0.16036193998183887, 0.053453979993946285]","[0.5803965718008043, 0.7759998363303571, 0.24690903883238632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.48849559524921443, 0.7112495866828562, 0.4552778947722678, 0.19149027333769206, 0.10746903095482717, 0.0, 0.0, 0.0, 0.0]","[0.4099984459799749, 0.8624105243027059, 0.29689542639929223, 0.001570875271953927, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7709849782986707, 0.6368392403163013, 0.004236181199443246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
141,animal,2012,3012,9036,triangles,"[[0.025, 0.025, 0.025], [0.325015, 0.975, 0.324737]]","[0.21342750876466993, 0.5243777111428974, 0.17692345683381513]",1.0403611245110997,0.5693865589678537,0.05010438675883938,0.028910855924279645,1.952753210082208,27.987765568673016,"[0.6661351379738717, 0.5319138788298826, 0.3057262013835307, 0.23115883519242564, 0.17647609998561525, 0.16653378449346792, 0.16653378449346792, 0.19387515209687312, 0.04722599858769986]","[0.871613656602654, 0.3489584298427143, 0.3442639218179244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4931766532044922, 0.6828599813600662, 0.5178354858647168, 0.130881496427346, 0.0720796646991181, 0.0, 0.0, 0.0, 0.0]","[0.5438426047425685, 0.7696196861053923, 0.33454560231133756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8962455082953882, 0.4433914430179296, 0.01216622861939441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
142,animal,9242,16329,48987,triangles,"[[0.025, 0.025, 0.025], [0.566178, 0.975, 0.185957]]","[0.2862603346320636, 0.5443296566065172, 0.09726434068883667]",1.1051157330945027,0.7914703865594238,0.07589950606234876,0.03704494430329747,3.194432711032623,47.7754216459393,"[0.6940895499775227, 0.42597553608728833, 0.25809106009994526, 0.24305662941451156, 0.3683435517931258, 0.19294186046306588, 0.1428270915116202, 0.11776970703589736, 0.06264346118930711]","[0.9313784151075801, 0.35219036080877475, 0.09217482099292151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6734899961837036, 0.7161991178929141, 0.1708364868368419, 0.06242102403653839, 0.01971190232732791, 0.0, 0.0, 0.0, 0.0]","[0.8779986338621786, 0.4713315088490909, 0.08334520583307096, 0.004310958922400222, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9921397562025528, 0.1251347440255472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
143,animal,5647,10817,32451,triangles,"[[0.025, 0.025, 0.025], [0.408698, 0.975, 0.189718]]","[0.22211765955991816, 0.5476383146074503, 0.09864395302514933]",1.0377168085407502,0.7503011211199934,0.05969622925742354,0.03033123370805893,4.0595160417784015,57.60861614120075,"[0.6639699901775453, 0.45201033946702124, 0.3651834945976499, 0.2962327648484433, 0.18131488193309891, 0.22217457363633247, 0.16088503608148214, 0.14556265169276955, 0.06639699901775453]","[0.7503596409884477, 0.6418365524157383, 0.1581336433488051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5125651025632465, 0.7462078524949031, 0.41294997662339294, 0.07969210075188285, 0.05976907556391214, 0.0, 0.0, 0.0, 0.0]","[0.6664608347460862, 0.6813445754724256, 0.30263606143556765, 0.003307497939186532, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9429196448811176, 0.3330203346603135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
144,animal,674,1302,3906,triangles,"[[0.025, 0.025, 0.025], [0.332412, 0.975, 0.204358]]","[0.1804397406853543, 0.521570307681474, 0.09789938110057694]",1.014480867196617,0.7692190317862004,0.04981631034168852,0.035013294741760764,3.2827040413540964,38.06011564509068,"[0.6437423801994487, 0.5225673439266113, 0.33828030959500444, 0.21205631347746545, 0.20953183355511468, 0.18681151425395767, 0.21710527332216703, 0.16156671503044986, 0.032818238990560133]","[0.7027827785807421, 0.6433926846161724, 0.30354936915224545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.43025050939316095, 0.7684386827152961, 0.4340081557634069, 0.17660937940155952, 0.06951645784955002, 0.0, 0.0, 0.0, 0.0]","[0.4410123901809266, 0.8569137545864267, 0.26680464886390576, 0.004708317332892455, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7954309373025293, 0.6060426188971652, 0.0014028764326323268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145,animal,12758,25506,76518,triangles,"[[0.025, 0.025, 0.025], [0.375543, 0.975, 0.504207]]","[0.18172263995821594, 0.5131278363673513, 0.26705009414022396]",1.120276637129419,0.5299187504580972,0.09365684791634421,0.0476455016916421,0.5796044058477414,59.380526012111034,"[0.5886534550098043, 0.539164890208095, 0.34902461491731757, 0.29432672750490213, 0.20055892051218993, 0.22921019487107422, 0.17190764615330567, 0.16669832354259942, 0.0651165326338279]","[0.4334340384228697, 0.7854954029655838, 0.44173737249227335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.39856399012697924, 0.7142582397325073, 0.5031377103088104, 0.2624208449845952, 0.09470827488165844, 0.0, 0.0, 0.0, 0.0]","[0.40213440996438193, 0.8059800301839314, 0.4278025637918957, 0.07529325122737364, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7730454755154497, 0.6342937234998561, 0.008495005225444502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
