Model number,Label,Number of vertices,Number of faces,Number of edges,Type of faces,Bounding box,Barycenter,Diagonal,Surface,Bounding box volume,Convex hull volume,Compactness,Diameter,Eccentricity,A3,D1,D2,D3,D4
1100,tool,910,1808,5424,triangles,"[[-0.3099639154, -0.1116427224, -0.1251152795], [0.6900360846, 0.113937348, 0.0616412962]]","[-1.500364019367808e-11, 2.4570945687686887e-12, -3.2541162195175068e-12]",1.042000185570453,0.27217340339060153,0.03345036300055187,0.016642033381121163,0.6436827947222691,1.0292168734137572,187.86804625583957,"[0.871013046986692, 0.24181098754871336, 0.1357102481140738, 0.10116582132140048, 0.06415393547210763, 0.06908885358534667, 0.24181098754871336, 0.14804754339717144, 0.05921901735886857, 0.05921901735886857, 0.10116582132140048, 0.14804754339717144, 0.1135031166044981, 0.1135031166044981]","[0.747173007572047, 0.3176816350484475, 0.0443689434425206, 0.09051264462274203, 0.0, 0.5750215070150669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6855280602308549, 0.4499514072305611, 0.1743267232202174, 0.08480759508010575, 0.24264395259030258, 0.3439419133804289, 0.33451884726041714, 0.02826919836003525, 0.011778832650014687, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6335415947343963, 0.5888210115766742, 0.4826096265770843, 0.13602510710473803, 0.022360291578861047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9400484008433923, 0.3399340531561641, 0.027456211985690177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1101,tool,1002,1996,5988,triangles,"[[-0.6314459048, -0.1044636261, -0.0223120059], [0.3685540952, 0.1097683182, 0.0159035905]]","[-1.4978771267656848e-11, 3.155636888957427e-12, -9.526508240692708e-13]",1.0234040051547415,0.15123796289529398,0.006482827554242899,0.0027355390291488755,4.087372819810717,1.000340583950101,1471.9021479909325,"[0.6481256946899123, 0.3618177421812617, 0.2674305050904978, 0.2926004349813682, 0.2516992989087038, 0.23911433396326862, 0.22967561025419223, 0.21709064530875705, 0.11955716698163431, 0.1321421319270695, 0.1164109257452755, 0.10067971956348153, 0.11326468450891672, 0.05663234225445836]","[0.002600905584905772, 0.23928331381133103, 0.9675368775849472, 0.010403622339623088, 0.0, 0.08062807313207894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9047556908388685, 0.39195751675040025, 0.013943152769777083, 0.004647717589925694, 0.012393913573135185, 0.010844674376493287, 0.04802641509589884, 0.15802239805747362, 0.004647717589925694, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9219905506867005, 0.36316348057595116, 0.10524329437098993, 0.08300879556021741, 0.008893799524309009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9959287383811188, 0.09014404066045023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1102,tool,1130,2176,6528,triangles,"[[-0.4210139154, -0.0925836325, -0.0122410791], [0.5789860846, 0.0927483269, 0.0213286904]]","[3.3365095896665964e-11, -1.504853625060347e-12, 2.1055171450679106e-12]",1.0175828539236136,0.09832113784723964,0.0061715206026720605,0.0026622884849609525,1.1857089191900376,1.0000810709641483,2043.0197751883065,"[0.9037194619054557, 0.2214560067540597, 0.08500331572378049, 0.08500331572378049, 0.06710788083456354, 0.06710788083456354, 0.15211119655834404, 0.10513567997414955, 0.05144937530649872, 0.044738587223042366, 0.06039709275110719, 0.055923234028802955, 0.10513567997414955, 0.23264065355982028]","[0.22395342253166645, 0.7798378106013385, 0.4119143307278865, 0.3199334607595235, 0.2639451051266069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6824411728247984, 0.4722690724983207, 0.20522687443644302, 0.2744600368969298, 0.22253516505156473, 0.18791858382132132, 0.3115492310721906, 0.10879496958076497, 0.007417838835052157, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7415637925099305, 0.6323664867996771, 0.22165423248648475, 0.03259621065977717, 0.0016298105329888583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9983747674864912, 0.05698968017364749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1103,tool,996,1970,5910,triangles,"[[-0.4781970426, -0.0949404878, -0.0213341657], [0.5218029574, 0.0895740245, 0.0357620142]]","[-2.4867236742132588e-11, -6.780230532881585e-12, -1.536965822743786e-12]",1.0184819973904693,0.24747817349278703,0.008930685876831657,0.00683008742109506,2.872802750040204,1.001215999056084,525.7786888637916,"[0.8476054837215425, 0.23587797865033755, 0.15293187626780125, 0.09849849657926182, 0.1321953506721672, 0.18662873036070662, 0.24624624144815457, 0.16070807336616402, 0.05961751108744795, 0.05961751108744795, 0.08553816808199054, 0.13997154777052997, 0.12960328497271292, 0.057025445387993694]","[0.06867578659443452, 0.6710605432941886, 0.25508149306504246, 0.5611792847430934, 0.4061682235727984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6236619478320125, 0.4570518967866373, 0.11482584599073155, 0.06079015375979905, 0.2296516919814631, 0.5561173325433468, 0.1305862562247535, 0.07880205117010988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5239075901026053, 0.7067098787355288, 0.41083400950492077, 0.23933907893176576, 0.003769119353256154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8222923566595159, 0.5690652688218985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1104,tool,1002,1988,5964,triangles,"[[-0.4165982876, -0.1336119622, -0.0272017063], [0.5834017124, 0.1334025977, 0.033433349]]","[9.663723840379762e-12, -2.446183874371886e-12, -8.456083269982191e-13]",1.0368092327568388,0.24538573660393734,0.013092450262050316,0.006281719794452363,3.3108419682408647,1.0016004571659864,983.8289528632477,"[0.8559577285014204, 0.20328996051908735, 0.17119154570028408, 0.1658418098971502, 0.13106852717678, 0.1658418098971502, 0.1658418098971502, 0.12839365927521307, 0.09629524445640979, 0.12304392347207918, 0.13106852717678, 0.1257187913736461, 0.1257187913736461, 0.08559577285014204]","[0.20578980394401278, 0.6350085378843823, 0.11367436789288325, 0.36846174420451816, 0.6369684407790872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7183602997363221, 0.20702025929000636, 0.12835256075980395, 0.012421215557400382, 0.18010762558230553, 0.6065693597197186, 0.12421215557400381, 0.09315911668050286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6334789024814578, 0.6445925674372728, 0.4019442159019776, 0.14447764442559563, 0.027784162389537622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9387345909914867, 0.3446313292955047, 0.002571875591757498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1105,tool,1001,1994,5982,triangles,"[[-0.3964755854, -0.1464220383, -0.0355263951], [0.6035244146, 0.1259339572, 0.0407885403]]","[-1.6423778247295302e-12, 2.8841346032267172e-12, 5.035256790073418e-12]",1.0392313301906857,0.3862171236130021,0.02039210893865786,0.009658256588468517,5.460654808142541,1.000053107602365,352.36498710224714,"[0.7345932841798972, 0.2860096803159436, 0.3010628213852038, 0.2528927699635712, 0.20472271854193858, 0.1926802056865304, 0.16257392354801004, 0.1685951799757141, 0.18063769283112227, 0.12945701319563763, 0.10838261569867336, 0.10838261569867336, 0.11139324391252539, 0.06924444891859687]","[0.1383990712776354, 0.8919051260114282, 0.17086305096004373, 0.13669044076803497, 0.37077282058329486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7852908704693822, 0.3936246009085931, 0.027416638869255237, 0.0, 0.04699995234729469, 0.38774960686518123, 0.27024972599694447, 0.045041620999490745, 0.0019583313478039456, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.570204975214963, 0.6756660834835613, 0.46116891412370054, 0.07507400927595126, 0.0053624292339965185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.871160445810524, 0.4909679749544397, 0.00547039526411632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1106,tool,1006,2095,6285,triangles,"[[-0.4847989323, -0.1427100045, -0.0299306885], [0.5152010677, 0.1412328943, 0.0303956758]]","[5.775719646564495e-12, -1.344758534422696e-11, 2.3624912558968675e-12]",1.0412794245583668,0.6521183735608361,0.016550304099872466,0.007905158871520252,39.23789780723634,1.000015514110008,632.4858297367192,"[0.8364763874643986, 0.2887192692215827, 0.17539021027479323, 0.15110541192905264, 0.13221723543792105, 0.1672952774928797, 0.15650203378366168, 0.14031216821983458, 0.09713919338296241, 0.12142399172870301, 0.08094932781913534, 0.13221723543792105, 0.1376138572925301, 0.08094932781913534]","[0.0666011483802015, 0.5846100802262132, 0.45695787916416025, 0.6623114200031149, 0.07955137167635179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7475544760444135, 0.38011244544631195, 0.06757554585712212, 0.014782150656245465, 0.19639143014726118, 0.4688053493837847, 0.17105060045084036, 0.06546381004908705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.531115528670879, 0.773164900753673, 0.334341578704291, 0.09055084423241214, 0.012189536723593943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9336444543174311, 0.35819877263979005, 0.0012931363633205417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1107,tool,1116,2199,6597,triangles,"[[-0.4260441511, -0.1509564557, -0.0304335322], [0.5739558489, 0.1367282914, 0.0496997228]]","[-5.42498193312482e-13, -1.0403882116909552e-11, -3.777529170359409e-13]",1.0436397138241176,0.4152102415679269,0.02123532917867793,0.011407560886190625,4.863693597514878,1.0009323043134353,312.0691202436901,"[0.6934618665368648, 0.4845528523500269, 0.2727423240772606, 0.20600750010090962, 0.1363711620386303, 0.133469647952702, 0.1247651056949171, 0.066734823976351, 0.10735602117934727, 0.17989387332755488, 0.1305681338667737, 0.15087873246827183, 0.15378024655420014, 0.06093179580449439]","[0.11253970569731205, 0.517287770047294, 0.6949820422009446, 0.4383125379790048, 0.2112587457826735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6260805257047778, 0.6000922774679757, 0.321309250927735, 0.13702894524859285, 0.1677423295284499, 0.259882482368021, 0.12521610514095555, 0.12049096909790062, 0.004725136043054926, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4602793886853741, 0.7755888911706305, 0.4004793106278255, 0.1612789983976311, 0.014496988620011784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8159841844035381, 0.5780471151949592, 0.005598519275495973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1108,tool,931,1717,5151,triangles,"[[-0.3937589498, -0.1420352093, -0.0394574673], [0.6062410502, 0.1489810585, 0.0332089455]]","[2.6940435373660817e-11, 2.158712957132785e-12, 5.326767883130395e-14]",1.0440167027751335,0.48951487856376,0.02019345168415906,0.009617135286011234,11.213827348398645,1.0006599441780766,361.5444803901605,"[0.8334658465312808, 0.3038117440581765, 0.1559387712864977, 0.19626776386059192, 0.17207036831613537, 0.12098697772228269, 0.10754398019758461, 0.11560977871240345, 0.13711857475192038, 0.104855380692645, 0.12098697772228269, 0.11023257970252422, 0.13980717425685998, 0.06990358712842999]","[0.09613595782739726, 0.8944077505013209, 0.25579031636218197, 0.32102543060220157, 0.14935407733899217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.8011525726249836, 0.3450808310299048, 0.028252231780226122, 0.05852248011618268, 0.40360331114608744, 0.24014397013192204, 0.11704496023236537, 0.024216198668765246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6681016241418603, 0.685545530777418, 0.2651473808604772, 0.11512978379468089, 0.010466343981334626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9410808438790251, 0.33812057642101584, 0.006428147840703723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1109,tool,986,1940,5820,triangles,"[[-0.3499978198, -0.3239314363, -0.0683725776], [0.6500021802, 0.2425241432, 0.0689275093]]","[-4.7866051115868766e-12, -8.578603843923539e-12, -7.916835764778222e-13]",1.1574641408741042,0.5566878140760911,0.0753213653556537,0.04275943387605622,0.8342935333014345,1.015935550039577,66.07541731973099,"[0.6089008319790573, 0.5361962550263341, 0.2635540914536218, 0.20599630136604924, 0.23023116035029031, 0.17570272763574787, 0.2029669439930191, 0.11511558017514516, 0.09693943593696434, 0.11814493754817529, 0.11814493754817529, 0.17873208500877802, 0.1454091539054465, 0.033322931103331496]","[0.40501385614949975, 0.3583630454935364, 0.765497393036489, 0.2523384758208925, 0.18236225983694754, 0.156916363115513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4140156441297601, 0.4978669138269267, 0.5293111399633642, 0.36422895274706746, 0.23845204820131752, 0.17818394810647903, 0.22010958295506233, 0.17556359592844256, 0.0026203521780364565, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.13560035952186084, 0.685750389581982, 0.6392588377459154, 0.2905721989754161, 0.1297889155423525, 0.03099436789071105, 0.021308627924863845, 0.003874295986338881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.36860587966897745, 0.8551656408320276, 0.3604146378985557, 0.054062195684783355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1110,tool,850,1687,5061,triangles,"[[-0.1926778151, -0.1041999786, -0.5487017217], [0.1933783056, 0.0772499911, 0.4512982783]]","[4.2047440256207514e-12, -2.4440133154480556e-12, -1.3011663929148998e-11]",1.087181410728708,0.4827701362408894,0.048559464214548105,0.028718152351768347,1.206301388594738,1.0291004927589036,73.07823694078449,"[0.5820532960594912, 0.44846729368518173, 0.2671720047486189, 0.25763014743616824, 0.24490767101956734, 0.28307510026937005, 0.2735332429569194, 0.19401776535316373, 0.13358600237430945, 0.12404414506185878, 0.08587671581205608, 0.12404414506185878, 0.09859919222865698, 0.0636123820830045]","[0.15862794989980888, 0.18534423619872406, 0.31558613190593554, 0.9116932699504805, 0.09851630572724973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5692541886593047, 0.6359450559499344, 0.3501270532758066, 0.2762907359183236, 0.15481808478181924, 0.1238544678254554, 0.12861810120335754, 0.12861810120335754, 0.014290900133706392, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.37391326206193315, 0.7517214539370115, 0.47907636701685186, 0.23953818350842593, 0.08958338570233816, 0.01363225434600798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5771553302308909, 0.7910330547851177, 0.2028693122609944, 0.0015726303276046075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1111,tool,1002,1996,5988,triangles,"[[-0.380010084, -0.2819855963, -0.0743534083], [0.619989916, 0.17332958, 0.0687211173]]","[1.0676611893249374e-11, -7.343802672099935e-12, -3.680433495229347e-12]",1.1080533514433162,0.37761907066012995,0.06452111131785185,0.03273241340115991,0.44437879674611463,1.006405140392462,156.7158140076136,"[0.8164595275069821, 0.2290398014458531, 0.10239426417579314, 0.14550763856560078, 0.1428130526662378, 0.18862101295540842, 0.3125719643261054, 0.1805372552573195, 0.13472929496814887, 0.05119713208789657, 0.08083757698088932, 0.09161592057834124, 0.15089681036432673, 0.06736464748407443]","[0.22826504558865615, 0.176793515701018, 0.6221341438592786, 0.28868814589153574, 0.5639489361602094, 0.3580628166096567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6368996466233123, 0.21707066607760833, 0.22184144994744587, 0.18844596285858306, 0.12404038061577619, 0.19083135479350183, 0.13358194835545129, 0.6249726869487185, 0.04770783869837546, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2906652189628462, 0.5710957471171415, 0.6836773460112016, 0.3316039821970499, 0.09415915543866848, 0.04912651588104443, 0.0266101961022324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4517111092951806, 0.855873680769816, 0.2504222991882054, 0.026944171431642353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1112,tool,996,2002,6006,triangles,"[[-0.3500918942, -0.2080608503, -0.0517662899], [0.6499081058, 0.227843782, 0.048157143]]","[-9.389471589601958e-12, 6.6363019766878825e-12, 9.425630585279075e-13]",1.0954439925907298,0.41065724186819735,0.041611180194798286,0.023982209180686442,1.0646520898177874,1.0301575375493712,214.19719623031506,"[0.7864157299161029, 0.41778335651792964, 0.1665672205725079, 0.1365305086659901, 0.1692978307458277, 0.12014684762607127, 0.1665672205725079, 0.15018355953258908, 0.09011013571955345, 0.09557135606619306, 0.08737952554623366, 0.13379989849267027, 0.1392611188393099, 0.07099586450631484]","[0.20417947546007198, 0.2219342124566, 0.9179199027204975, 0.19175115956250238, 0.097651053480904, 0.142037895972224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4321513856539475, 0.5299969824057846, 0.44302311862637384, 0.28538299052619176, 0.26635745782444564, 0.2989726567417247, 0.2119987929623139, 0.22015259269163365, 0.02989726567417247, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24166008886160492, 0.6955095240407165, 0.6188855934260613, 0.24166008886160492, 0.12377711868521227, 0.031435458713704706, 0.011788297017639265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5575033592648075, 0.8179762402327914, 0.14166068964925435, 0.006092932888139973, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1113,tool,1002,1996,5988,triangles,"[[-0.0521814272, -0.0731628195, -0.3081159455], [0.0517795529, 0.0644448688, 0.6918840545]]","[-2.162892017701673e-12, 3.994300777440582e-12, -8.223054193480113e-12]",1.0147629088918368,0.2202400300562638,0.009617953600796274,0.005022529726784431,3.744478727913393,1.0003126227664112,38.327403350163664,"[0.4741757165575637, 0.3161171443717091, 0.37301823035861675, 0.38566291613348513, 0.37301823035861675, 0.2718607441596698, 0.2939889442656895, 0.20547614384161092, 0.1454138864109862, 0.10431865764266401, 0.08851280042407855, 0.05373991454319055, 0.04109522876832219, 0.034772885880888005]","[0.9947309604284927, 0.0, 0.09304065565208765, 0.0, 0.029864901814250357, 0.031013551884029218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9829218226042695, 0.03467566809730123, 0.15470682689565166, 0.038676706723912914, 0.07335237482121415, 0.04267774535052459, 0.0, 0.005334718168815574, 0.0013336795422038935, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9581714845979271, 0.28097731372668944, 0.05438270588258505, 0.0012948263305377393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9901295298265747, 0.14015532157362473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1114,tool,1031,1811,5433,triangles,"[[-0.6690651513, -0.0514998231, -0.0511981269], [0.3309348487, 0.0524013787, 0.0527028845]]","[-6.59203271142571e-11, -6.7461938458283845e-12, -5.663911698818087e-12]",1.0107377898868861,0.15886589085780087,0.010609631725364364,0.0038739420865793236,2.3622908402646794,1.0007881272190393,33.5289790809757,"[0.6380709586515633, 0.49830303437550655, 0.2947280142342935, 0.22788248523270116, 0.16407538936754484, 0.1792675550497249, 0.19445972073190498, 0.1579985230946728, 0.12153732545744061, 0.13672949113962068, 0.13976792427605672, 0.12457575859387664, 0.11546045918456858, 0.04557649704654023]","[0.678968339352685, 0.7046503569168527, 0.20545614051334202, 0.0, 0.0, 0.016051260977604846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7549287652888018, 0.48722352937078695, 0.43189778061439726, 0.07674216762983091, 0.005354104718360297, 0.008923507863933828, 0.008923507863933828, 0.008923507863933828, 0.0017847015727867654, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6931775089293949, 0.7204453612475284, 0.021527251830105433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9782341251024411, 0.20750420835506328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1115,tool,1032,1802,5406,triangles,"[[-0.6162925579, -0.0573086142, -0.056506081], [0.3837074421, 0.0574842724, 0.058286467]]","[4.4960263011504295e-11, 3.80074137630658e-12, 4.595571218782465e-12]",1.0130916720071748,0.2062643992228419,0.012944012668996665,0.00486619978364662,3.276729453582975,1.0011496382512288,43.33043609817018,"[0.6077584327341623, 0.5152063871401275, 0.2653158640362333, 0.2036145003068767, 0.20052943212040888, 0.1943592957474732, 0.2684009322227011, 0.17276381844219843, 0.11106245471284185, 0.1172325910857775, 0.13574300020458446, 0.10180725015343835, 0.10797738652637401, 0.08329684103463138]","[0.6404887523476825, 0.2635153723944751, 0.6953877882631982, 0.1866567221127532, 0.04391922873241252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7675338931171029, 0.44505650804824637, 0.44505650804824637, 0.09240580039984776, 0.024515824595877977, 0.0660041431427484, 0.03394498790198489, 0.009429163306106915, 0.001885832661221383, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.5653154997669172, 0.8190397791898643, 0.09792866925096204, 0.0014837677159236671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.9434601396511318, 0.3314859950125598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
